python,java,ml,sql,web_dev,interest,cgpa,projects,career
0,0,0,1,0,2,6.12,6,Data Analyst
1,0,0,1,1,3,7.48,3,Full Stack Developer
1,1,0,1,1,1,6.65,2,Full Stack Developer
0,0,1,1,0,0,8.73,4,Data Analyst
1,1,0,1,0,2,7.42,1,Backend Developer
1,1,0,1,0,1,9.27,6,Backend Developer
1,1,1,0,0,2,7.35,2,Backend Developer
0,0,1,0,0,2,9.1,4,Cloud Engineer
1,0,1,1,0,0,6.62,6,Machine Learning Engineer
1,1,1,1,0,3,7.1,1,Backend Developer
0,0,0,0,1,2,7.18,6,Frontend Developer
0,0,1,0,1,1,7.79,3,Frontend Developer
1,1,0,0,1,2,7.29,3,Full Stack Developer
1,0,0,0,1,0,8.87,1,Full Stack Developer
0,1,1,0,0,0,6.24,4,Backend Developer
1,0,0,1,1,0,7.04,2,Full Stack Developer
1,1,1,1,0,3,6.12,6,Backend Developer
1,0,0,1,1,1,6.31,4,Full Stack Developer
1,0,0,1,1,0,7.61,6,Full Stack Developer
1,1,0,0,0,2,7.68,3,Backend Developer
1,1,1,0,1,3,8.63,1,Full Stack Developer
0,1,0,0,1,0,8.84,6,Full Stack Developer
0,1,0,0,0,0,6.93,1,Backend Developer
1,0,0,0,1,2,9.02,3,Full Stack Developer
0,0,1,1,1,2,6.18,3,Frontend Developer
0,1,0,1,1,0,8.56,1,Full Stack Developer
0,0,0,0,1,3,7.06,5,Frontend Developer
0,0,1,1,0,3,8.65,2,Data Analyst
1,1,0,0,1,0,7.52,2,Full Stack Developer
0,1,0,1,1,3,7.53,2,Full Stack Developer
1,1,1,1,1,0,8.2,6,Full Stack Developer
0,0,1,1,1,1,9.45,6,Frontend Developer
1,0,0,1,1,1,9.32,2,Full Stack Developer
1,1,1,1,1,1,7.02,2,Full Stack Developer
1,1,1,0,0,1,6.23,6,Backend Developer
1,0,0,0,0,1,6.14,4,DevOps Engineer
1,0,0,1,0,0,6.17,1,Software Engineer
0,0,0,0,0,0,9.27,3,DevOps Engineer
1,1,0,1,0,2,6.62,6,Backend Developer
0,0,1,1,0,1,6.91,3,Data Analyst
0,1,0,1,1,2,8.02,1,Full Stack Developer
0,0,1,0,1,1,6.69,3,Frontend Developer
1,0,0,1,0,2,7.42,3,Data Scientist
1,1,0,0,1,0,8.63,6,Full Stack Developer
0,0,1,1,0,0,6.1,4,Data Analyst
0,0,0,1,1,3,9.1,6,Frontend Developer
1,1,0,1,0,1,6.01,6,Backend Developer
0,1,1,1,0,1,7.93,6,Backend Developer
1,1,0,0,1,0,7.5,5,Full Stack Developer
0,0,1,1,1,2,7.12,5,Frontend Developer
0,1,0,1,1,3,7.87,3,Full Stack Developer
1,0,1,1,1,3,6.56,6,Full Stack Developer
1,1,1,1,1,3,6.98,1,Full Stack Developer
0,0,1,1,0,1,6.48,5,Data Analyst
0,1,1,0,0,0,8.19,3,Backend Developer
0,1,1,1,1,0,7.99,4,Full Stack Developer
0,1,0,1,1,2,6.62,1,Full Stack Developer
1,1,1,1,0,1,8.34,2,Backend Developer
1,1,1,0,1,3,6.46,2,Full Stack Developer
1,1,0,0,0,1,7.53,2,Backend Developer
1,0,1,0,1,0,7.98,6,Full Stack Developer
1,0,1,0,0,3,6.93,4,Machine Learning Engineer
1,1,0,1,0,0,8.25,4,Backend Developer
1,0,1,0,1,2,7.65,2,Full Stack Developer
0,0,1,1,1,3,8.42,6,Frontend Developer
0,0,1,0,1,1,7.75,1,Frontend Developer
0,0,1,0,1,2,8.27,4,Frontend Developer
1,1,0,1,0,1,9.36,4,Backend Developer
0,1,1,1,1,2,7.43,1,Full Stack Developer
1,0,0,0,1,2,7.35,2,Full Stack Developer
0,0,1,0,0,3,7.45,2,Cyber Security Analyst
1,1,0,0,1,3,9.35,5,Full Stack Developer
0,1,1,0,1,3,7.27,3,Full Stack Developer
0,0,0,1,0,3,8.69,4,Data Analyst
1,1,1,0,0,2,8.5,3,Backend Developer
1,1,0,0,1,3,9.06,6,Full Stack Developer
0,1,0,0,0,1,7.58,6,Backend Developer
1,1,0,1,1,1,6.33,5,Full Stack Developer
0,0,0,1,1,1,7.66,1,Frontend Developer
0,0,0,1,0,2,6.43,4,Data Analyst
0,0,1,0,1,3,8.59,4,Frontend Developer
1,0,1,1,1,2,7.48,1,Full Stack Developer
0,0,0,0,1,0,9.27,1,Frontend Developer
0,1,0,0,0,1,7.27,6,Backend Developer
1,1,0,1,1,3,6.88,5,Full Stack Developer
1,0,1,0,1,3,7.9,1,Full Stack Developer
0,0,1,0,1,2,9.16,5,Frontend Developer
0,1,1,1,0,2,7.22,6,Backend Developer
0,0,0,1,1,0,9.25,6,Frontend Developer
1,0,0,0,1,1,6.03,4,Full Stack Developer
0,0,1,0,1,0,8.24,3,Frontend Developer
0,0,0,0,0,0,6.81,2,Mobile App Developer
1,1,0,0,1,3,8.49,1,Full Stack Developer
0,1,0,1,0,1,6.91,2,Backend Developer
0,1,1,0,1,1,7.93,1,Full Stack Developer
1,1,1,1,1,1,7.66,4,Full Stack Developer
0,1,1,1,1,0,7.77,2,Full Stack Developer
1,0,0,1,0,3,8.7,5,Cyber Security Analyst
1,0,1,1,0,1,6.66,4,Machine Learning Engineer
1,1,0,1,0,1,9.15,3,Backend Developer
0,1,0,1,0,2,9.43,6,Backend Developer
1,0,1,1,0,2,8.13,2,AI Engineer
1,0,1,1,1,0,8.11,1,Full Stack Developer
1,1,0,1,0,1,8.69,1,Backend Developer
0,0,1,1,1,1,6.44,3,Frontend Developer
1,0,0,0,0,2,8.83,6,Cloud Engineer
1,1,1,0,0,0,7.13,4,Backend Developer
0,1,1,0,0,0,6.16,3,Backend Developer
1,1,0,0,1,2,8.5,1,Full Stack Developer
0,1,1,1,0,1,8.45,2,Backend Developer
0,1,0,0,1,3,7.26,1,Full Stack Developer
1,0,1,0,0,3,8.51,1,AI Engineer
0,0,0,1,1,3,8.28,3,Frontend Developer
1,0,0,0,0,0,7.16,2,Software Engineer
1,0,1,0,1,0,9.32,4,Full Stack Developer
1,0,1,0,0,0,7.76,2,Machine Learning Engineer
0,0,0,0,0,3,7.4,3,Cyber Security Analyst
0,0,0,1,0,2,7.94,5,Data Analyst
0,1,1,1,0,3,6.91,1,Backend Developer
1,1,1,0,1,2,9.2,4,Full Stack Developer
0,0,1,0,1,1,7.86,5,Frontend Developer
1,1,0,0,1,2,6.82,5,Full Stack Developer
1,1,1,1,1,0,9.3,6,Full Stack Developer
1,1,0,0,1,3,8.52,4,Full Stack Developer
0,0,0,1,0,2,8.77,6,Data Analyst
0,0,0,1,0,0,6.98,6,Data Analyst
0,1,0,1,0,3,7.32,2,Backend Developer
0,0,1,1,0,0,7.64,2,Data Analyst
0,0,0,0,1,0,6.82,4,Frontend Developer
0,1,0,1,0,1,6.91,3,Backend Developer
0,0,0,1,1,2,6.4,2,Frontend Developer
0,0,1,1,1,3,6.42,1,Frontend Developer
0,1,1,1,0,2,6.04,6,Backend Developer
1,0,1,0,0,1,6.11,3,Machine Learning Engineer
0,1,1,0,0,0,7.24,5,Backend Developer
1,0,1,0,1,1,7.4,6,Full Stack Developer
0,1,0,0,1,2,8.55,1,Full Stack Developer
0,1,1,1,0,2,6.85,5,Backend Developer
0,1,0,0,1,1,8.58,6,Full Stack Developer
0,0,1,1,1,0,9.26,1,Frontend Developer
0,0,1,0,1,1,9.38,6,Frontend Developer
0,0,1,0,1,1,6.46,3,Frontend Developer
0,0,0,0,1,2,7.25,5,Frontend Developer
0,1,1,0,0,2,9.24,2,Backend Developer
0,0,1,1,1,2,7.13,6,Frontend Developer
1,0,0,1,0,3,8.29,3,Cyber Security Analyst
0,0,1,0,0,1,7.42,5,Web Developer
1,0,1,0,1,3,8.71,6,Full Stack Developer
0,1,0,1,1,0,7.24,2,Full Stack Developer
1,0,0,0,1,0,8.62,2,Full Stack Developer
1,1,1,1,0,1,7.87,4,Backend Developer
0,0,0,0,0,0,8.55,2,DevOps Engineer
0,0,0,1,1,3,8.99,4,Frontend Developer
1,0,0,1,0,3,8.67,1,Cyber Security Analyst
0,1,0,1,1,3,8.68,6,Full Stack Developer
0,0,1,1,1,1,8.27,5,Frontend Developer
1,0,1,0,1,0,7.97,5,Full Stack Developer
0,0,0,1,1,0,7.08,4,Frontend Developer
1,1,0,1,0,2,8.61,2,Backend Developer
0,1,1,0,0,0,8.38,6,Backend Developer
0,0,0,1,1,2,7.86,6,Frontend Developer
0,1,0,0,1,3,9.5,3,Full Stack Developer
0,0,0,1,1,2,6.07,5,Frontend Developer
1,1,1,0,1,1,6.8,4,Full Stack Developer
1,1,0,0,1,2,9.3,1,Full Stack Developer
0,1,1,0,0,1,8.79,2,Backend Developer
0,0,1,1,0,2,8.4,5,Data Analyst
0,0,1,1,0,2,6.73,1,Data Analyst
1,1,1,0,1,0,7.99,6,Full Stack Developer
1,0,0,1,0,2,6.94,5,Data Scientist
1,1,1,1,0,1,7.85,3,Backend Developer
1,1,0,0,1,1,6.35,5,Full Stack Developer
0,1,1,1,0,2,9.48,6,Backend Developer
1,0,0,0,1,3,6.28,2,Full Stack Developer
1,0,0,0,1,0,9.21,2,Full Stack Developer
1,1,1,0,0,2,9.3,1,Backend Developer
1,0,1,0,1,0,6.49,6,Full Stack Developer
0,0,0,0,0,0,6.59,1,Data Analyst
0,0,1,0,1,2,7.48,4,Frontend Developer
0,0,0,1,1,2,8.36,4,Frontend Developer
1,0,1,1,1,0,6.47,4,Full Stack Developer
0,1,0,1,0,1,7.85,1,Backend Developer
1,0,0,1,1,0,7.38,3,Full Stack Developer
1,0,1,0,1,0,8.48,3,Full Stack Developer
0,1,1,1,0,3,7.62,1,Backend Developer
0,1,0,0,1,0,6.86,2,Full Stack Developer
1,0,0,0,0,0,6.01,3,Software Engineer
1,1,0,0,1,3,9.27,1,Full Stack Developer
1,1,1,1,1,3,7.86,3,Full Stack Developer
0,1,0,0,1,3,6.53,3,Full Stack Developer
1,0,0,0,0,0,7.22,2,Software Engineer
0,0,0,0,0,3,7.16,4,Cyber Security Analyst
1,1,0,1,1,2,7.16,5,Full Stack Developer
0,0,0,1,1,1,8.41,1,Frontend Developer
0,1,0,1,1,0,6.52,6,Full Stack Developer
0,0,1,1,0,1,9.26,3,Data Analyst
1,0,0,1,1,2,6.22,6,Full Stack Developer
1,1,1,1,0,3,9.47,3,Backend Developer
1,0,1,1,0,0,7.3,1,Machine Learning Engineer
1,1,1,1,1,3,6.07,5,Full Stack Developer
0,1,1,1,0,0,6.05,2,Backend Developer
1,0,1,0,1,1,6.58,2,Full Stack Developer
0,1,0,1,1,2,8.5,1,Full Stack Developer
0,0,0,1,0,3,7.62,1,Data Analyst
1,0,1,1,1,1,8.26,2,Full Stack Developer
0,0,0,0,0,3,6.33,3,Cyber Security Analyst
0,0,0,0,1,3,8.69,4,Frontend Developer
0,1,0,1,1,2,6.32,1,Full Stack Developer
0,1,0,1,0,2,9.33,5,Backend Developer
0,1,1,1,1,0,6.65,5,Full Stack Developer
0,0,1,0,0,2,6.44,2,Cloud Engineer
0,0,0,1,1,3,9.19,1,Frontend Developer
1,1,0,0,0,1,6.69,6,Backend Developer
0,0,0,1,1,1,6.71,3,Frontend Developer
1,1,1,1,0,2,7.64,5,Backend Developer
1,1,0,0,1,0,9.33,2,Full Stack Developer
0,1,1,0,1,2,7.26,3,Full Stack Developer
1,1,1,0,1,1,6.52,2,Full Stack Developer
1,0,1,1,1,0,8.37,3,Full Stack Developer
1,1,1,0,1,2,7.83,1,Full Stack Developer
0,1,1,0,0,0,9.1,2,Backend Developer
0,1,1,1,0,0,7.29,2,Backend Developer
1,0,0,1,0,2,9.4,6,Data Scientist
1,0,0,1,0,0,9.48,5,Software Engineer
1,0,1,1,0,3,8.16,5,AI Engineer
1,0,0,1,1,3,8.31,5,Full Stack Developer
1,1,1,0,1,0,7.83,1,Full Stack Developer
1,0,1,1,0,3,7.74,4,Machine Learning Engineer
1,0,1,1,1,1,7.15,3,Full Stack Developer
0,0,0,1,1,2,8.94,1,Frontend Developer
1,1,0,1,0,3,6.99,2,Backend Developer
1,1,1,0,0,0,6.54,2,Backend Developer
0,0,0,1,0,0,8.15,3,Data Analyst
1,0,0,0,1,2,8.34,1,Full Stack Developer
0,1,1,1,1,1,7.25,2,Full Stack Developer
0,1,0,0,1,3,8.87,5,Full Stack Developer
1,1,0,0,1,1,9.29,5,Full Stack Developer
1,1,1,0,0,0,7.28,6,Backend Developer
0,0,0,0,0,2,6.02,1,Cloud Engineer
0,1,1,1,1,2,8.41,1,Full Stack Developer
0,1,0,0,0,1,7.91,4,Backend Developer
0,0,0,0,0,3,7.48,4,Cyber Security Analyst
0,1,1,0,1,1,8.83,1,Full Stack Developer
1,1,0,0,0,1,7.65,5,Backend Developer
1,0,0,1,0,2,6.06,1,Data Scientist
0,0,1,0,1,1,7.39,3,Frontend Developer
0,0,0,0,0,2,6.84,5,Cloud Engineer
0,0,0,0,1,3,8.43,2,Frontend Developer
0,1,0,0,0,1,9.35,6,Backend Developer
0,1,1,1,1,1,8.79,1,Full Stack Developer
0,1,1,1,0,3,9.45,3,Backend Developer
1,1,1,1,0,0,8.26,4,Backend Developer
0,1,1,0,0,0,7.53,5,Backend Developer
1,1,0,1,1,2,6.8,3,Full Stack Developer
0,1,1,1,1,1,8.71,4,Full Stack Developer
1,1,1,1,0,2,6.78,6,Backend Developer
1,1,0,0,1,1,8.29,5,Full Stack Developer
0,1,1,0,0,1,8.62,1,Backend Developer
1,1,1,1,1,1,6.14,5,Full Stack Developer
0,0,0,0,1,2,6.2,1,Frontend Developer
0,0,1,0,0,3,8.61,3,Cyber Security Analyst
1,1,1,1,1,0,9.21,1,Full Stack Developer
1,0,1,1,0,0,8.32,3,AI Engineer
1,1,0,0,1,2,7.32,5,Full Stack Developer
1,1,0,0,1,2,8.39,4,Full Stack Developer
1,1,1,0,1,3,7.65,5,Full Stack Developer
0,0,0,0,1,2,7.14,1,Frontend Developer
0,1,1,1,1,0,6.77,4,Full Stack Developer
0,0,1,0,1,1,8.79,5,Frontend Developer
1,0,1,0,1,1,7.89,4,Full Stack Developer
1,1,0,0,0,1,9.1,3,Backend Developer
0,1,0,0,0,3,7.54,1,Backend Developer
0,0,1,0,0,1,8.67,1,Cloud Engineer
0,1,0,0,0,3,7.25,1,Backend Developer
1,1,0,0,1,1,6.71,4,Full Stack Developer
1,1,1,1,1,0,9.2,5,Full Stack Developer
1,0,0,0,0,3,6.28,5,Cyber Security Analyst
0,1,1,1,1,2,6.94,4,Full Stack Developer
0,0,0,0,1,0,7.16,6,Frontend Developer
1,1,1,0,0,1,7.87,6,Backend Developer
1,1,1,0,0,3,8.28,4,Backend Developer
1,0,0,0,0,0,6.82,3,Software Engineer
0,0,0,1,0,1,7.9,1,Data Analyst
0,1,0,0,1,3,8.52,4,Full Stack Developer
0,0,0,0,1,0,7.85,6,Frontend Developer
1,0,0,0,0,3,7.54,1,Cyber Security Analyst
1,1,1,0,0,0,8.79,4,Backend Developer
1,1,0,1,0,2,8.72,3,Backend Developer
1,0,0,1,1,3,7.62,4,Full Stack Developer
0,1,1,0,1,3,8.74,4,Full Stack Developer
1,0,0,0,1,1,6.4,3,Full Stack Developer
0,1,0,1,1,2,7.43,5,Full Stack Developer
0,0,0,1,0,2,7.96,4,Data Analyst
0,0,0,0,0,1,7.48,1,Software Engineer
1,0,1,1,0,2,8.18,6,AI Engineer
1,1,1,1,1,2,9.44,2,Full Stack Developer
0,1,0,0,0,1,7.71,3,Backend Developer
1,1,0,1,1,2,7.0,6,Full Stack Developer
0,0,0,1,0,3,8.35,5,Data Analyst
1,1,1,0,0,1,9.35,1,Backend Developer
0,1,1,0,0,3,9.26,1,Backend Developer
1,1,1,1,1,0,6.1,2,Full Stack Developer
0,1,0,1,0,0,6.63,5,Backend Developer
0,0,0,1,1,3,8.31,4,Frontend Developer
1,0,1,1,0,3,7.91,6,Machine Learning Engineer
1,1,0,1,0,2,7.53,1,Backend Developer
1,1,1,1,1,3,6.19,1,Full Stack Developer
1,1,1,1,0,3,8.14,3,Backend Developer
1,1,0,0,1,1,8.33,5,Full Stack Developer
1,0,0,0,1,3,8.89,5,Full Stack Developer
0,0,1,0,0,3,7.96,3,Cyber Security Analyst
1,0,0,0,0,2,9.19,6,Cloud Engineer
0,0,1,1,0,3,6.77,3,Data Analyst
1,0,1,1,0,0,7.57,4,Machine Learning Engineer
0,0,0,1,0,2,7.47,1,Data Analyst
0,0,0,0,1,3,6.74,6,Frontend Developer
0,0,0,0,1,0,7.53,2,Frontend Developer
0,0,0,1,1,3,6.04,4,Frontend Developer
1,0,0,0,1,2,8.32,2,Full Stack Developer
0,0,1,1,0,2,6.99,5,Data Analyst
1,0,0,1,0,1,7.21,2,Backend Developer
0,0,0,0,1,2,6.72,3,Frontend Developer
1,1,1,0,1,2,9.16,3,Full Stack Developer
1,1,1,0,0,0,6.07,4,Backend Developer
0,0,1,0,0,2,6.17,6,Cloud Engineer
0,1,0,1,1,2,6.51,4,Full Stack Developer
0,1,0,1,0,0,6.39,3,Backend Developer
1,0,0,0,1,2,9.02,1,Full Stack Developer
1,0,0,0,1,3,9.22,6,Full Stack Developer
0,1,0,1,1,0,8.05,5,Full Stack Developer
1,0,0,0,1,2,7.7,1,Full Stack Developer
0,0,0,1,0,1,6.25,2,Data Analyst
1,1,1,0,0,3,8.5,5,Backend Developer
0,0,1,0,0,1,6.19,5,Web Developer
0,0,1,0,1,1,8.53,3,Frontend Developer
0,0,1,1,0,2,6.48,5,Data Analyst
1,1,0,1,0,0,8.89,4,Backend Developer
1,0,1,0,0,0,8.83,5,AI Engineer
0,1,0,0,1,2,8.31,6,Full Stack Developer
1,0,0,0,1,2,7.87,1,Full Stack Developer
0,1,0,0,1,1,7.68,5,Full Stack Developer
0,0,0,1,1,0,7.56,1,Frontend Developer
1,0,1,0,0,1,6.02,2,Machine Learning Engineer
1,0,1,0,1,0,6.39,1,Full Stack Developer
1,0,0,1,1,3,8.56,4,Full Stack Developer
0,0,1,0,1,2,9.45,5,Frontend Developer
1,1,0,1,0,1,8.1,3,Backend Developer
1,1,1,1,1,0,6.79,6,Full Stack Developer
0,1,1,0,0,3,7.84,2,Backend Developer
0,1,0,1,1,0,7.97,6,Full Stack Developer
0,1,1,1,1,2,6.25,2,Full Stack Developer
0,0,0,0,1,1,6.28,5,Frontend Developer
1,0,0,0,1,3,6.83,5,Full Stack Developer
0,0,0,1,0,1,6.32,6,Data Analyst
1,1,1,0,0,2,7.07,4,Backend Developer
0,1,1,0,1,3,8.81,5,Full Stack Developer
1,1,1,0,1,2,8.17,5,Full Stack Developer
0,1,0,0,0,2,9.31,6,Backend Developer
1,1,1,1,1,1,6.28,1,Full Stack Developer
0,0,1,1,0,2,9.04,3,Data Analyst
1,0,1,0,1,1,9.5,4,Full Stack Developer
0,1,0,0,0,3,7.37,2,Backend Developer
1,1,1,1,0,3,7.14,4,Backend Developer
0,0,1,0,1,3,7.91,4,Frontend Developer
0,1,1,1,1,1,9.04,2,Full Stack Developer
1,0,0,0,0,1,7.05,4,Software Engineer
1,0,1,1,0,0,9.29,1,AI Engineer
0,1,0,0,0,3,8.19,1,Backend Developer
0,0,0,0,1,0,7.63,1,Frontend Developer
1,0,0,0,1,2,7.57,6,Full Stack Developer
0,1,1,0,1,2,9.34,6,Full Stack Developer
0,1,0,1,0,1,7.2,1,Backend Developer
0,0,0,0,1,2,7.18,1,Frontend Developer
1,1,1,1,0,2,8.97,6,Backend Developer
0,0,0,1,1,0,7.3,4,Frontend Developer
1,1,0,1,0,2,6.23,2,Backend Developer
0,0,1,1,1,1,9.25,3,Frontend Developer
0,1,0,1,1,3,6.74,2,Full Stack Developer
1,1,1,0,1,2,6.98,1,Full Stack Developer
0,0,0,0,0,3,7.02,1,Cyber Security Analyst
1,1,0,1,0,2,6.88,3,Backend Developer
0,1,0,0,1,2,8.72,6,Full Stack Developer
0,1,1,1,1,0,7.28,4,Full Stack Developer
0,0,0,1,0,2,7.79,6,Data Analyst
1,1,1,1,1,2,6.86,6,Full Stack Developer
0,0,0,1,0,3,6.85,2,Data Analyst
0,0,0,1,0,2,9.1,2,Data Analyst
1,0,1,0,0,1,8.89,1,AI Engineer
1,0,1,1,1,2,8.76,4,Full Stack Developer
0,1,1,1,1,3,7.77,1,Full Stack Developer
0,1,0,1,1,2,9.33,3,Full Stack Developer
1,0,0,1,0,0,6.72,1,Software Engineer
1,1,1,1,1,1,7.83,4,Full Stack Developer
0,1,0,0,1,2,7.91,5,Full Stack Developer
0,0,1,1,1,1,6.02,2,Frontend Developer
0,1,0,0,0,1,6.66,1,Backend Developer
0,0,1,1,0,0,9.49,2,Data Analyst
0,1,1,0,0,1,6.65,6,Backend Developer
0,1,0,0,0,2,6.99,4,Backend Developer
1,0,0,0,1,2,8.44,6,Full Stack Developer
1,1,0,1,1,2,6.3,3,Full Stack Developer
0,1,0,0,1,1,8.48,5,Full Stack Developer
0,0,0,0,1,2,6.44,6,Frontend Developer
1,0,0,1,0,0,9.2,3,Software Engineer
0,0,1,1,1,1,7.03,1,Frontend Developer
1,1,1,0,1,0,8.43,4,Full Stack Developer
1,0,1,1,1,3,6.78,1,Full Stack Developer
1,0,1,1,0,1,7.88,5,Machine Learning Engineer
0,1,1,0,1,3,8.13,2,Full Stack Developer
0,0,0,0,1,2,7.14,3,Frontend Developer
1,1,0,1,1,2,9.48,4,Full Stack Developer
0,1,0,0,0,2,8.75,4,Backend Developer
1,1,1,1,1,3,9.3,6,Full Stack Developer
0,1,0,0,0,1,7.23,1,Backend Developer
1,0,1,0,0,3,6.8,1,Machine Learning Engineer
0,1,1,1,1,1,8.56,1,Full Stack Developer
0,0,0,1,1,1,8.79,5,Frontend Developer
1,0,0,0,0,1,8.3,6,Machine Learning Engineer
1,1,1,0,0,0,9.42,4,Backend Developer
0,1,0,0,1,0,9.06,1,Full Stack Developer
1,1,1,1,1,2,8.34,2,Full Stack Developer
1,1,0,0,0,3,8.47,1,Backend Developer
0,0,1,0,1,1,8.4,4,Frontend Developer
0,0,0,0,0,1,8.77,5,Mobile App Developer
1,1,0,1,1,2,8.52,2,Full Stack Developer
1,0,1,0,0,1,9.28,1,AI Engineer
0,0,1,1,0,1,9.39,6,Data Analyst
0,1,1,0,1,0,8.47,1,Full Stack Developer
0,1,1,1,0,2,7.86,3,Backend Developer
1,0,0,1,1,2,7.43,3,Full Stack Developer
1,0,1,0,1,3,6.36,2,Full Stack Developer
1,0,1,0,0,0,7.51,1,Machine Learning Engineer
1,0,0,0,1,3,8.64,6,Full Stack Developer
0,1,1,0,1,0,6.05,4,Full Stack Developer
0,0,1,0,0,3,7.64,2,Cyber Security Analyst
0,1,1,0,1,2,9.13,1,Full Stack Developer
1,1,1,1,0,0,7.73,4,Backend Developer
0,1,1,1,1,2,8.81,4,Full Stack Developer
1,0,0,0,0,1,8.4,1,Cloud Engineer
0,0,1,1,1,1,7.61,3,Frontend Developer
1,0,1,1,1,1,8.69,3,Full Stack Developer
0,0,1,1,0,2,6.18,3,Data Analyst
0,1,0,0,0,3,6.29,2,Backend Developer
1,1,1,1,1,3,6.37,4,Full Stack Developer
1,1,0,0,1,3,7.26,1,Full Stack Developer
1,1,1,1,1,1,6.02,5,Full Stack Developer
1,1,0,0,0,0,6.64,2,Backend Developer
1,0,0,1,0,2,9.28,3,Data Scientist
1,0,0,0,0,3,8.58,5,Cyber Security Analyst
1,0,1,1,1,1,6.48,5,Full Stack Developer
0,0,1,0,0,2,9.0,3,Cloud Engineer
0,1,1,0,1,1,6.69,2,Full Stack Developer
1,0,1,0,1,1,8.38,6,Full Stack Developer
0,1,0,0,1,0,8.91,3,Full Stack Developer
1,0,0,0,1,0,7.94,3,Full Stack Developer
1,1,1,1,1,0,6.53,1,Full Stack Developer
1,1,1,0,0,2,8.46,2,Backend Developer
1,1,1,1,1,3,6.76,2,Full Stack Developer
1,0,1,0,1,0,7.57,2,Full Stack Developer
0,0,0,0,0,0,7.07,3,Frontend Developer
1,1,1,0,0,1,7.04,3,Backend Developer
1,0,1,1,0,2,6.12,4,Machine Learning Engineer
1,1,0,1,0,3,8.68,5,Backend Developer
1,1,0,1,1,2,7.98,6,Full Stack Developer
1,1,1,1,1,0,7.32,5,Full Stack Developer
1,0,0,0,0,2,6.94,5,Cloud Engineer
1,0,0,1,1,3,9.37,3,Full Stack Developer
1,0,1,1,0,0,9.01,6,AI Engineer
0,1,0,1,1,2,8.23,1,Full Stack Developer
1,1,1,1,1,3,8.56,1,Full Stack Developer
1,1,0,1,0,2,9.48,4,Backend Developer
0,0,1,0,1,3,8.46,6,Frontend Developer
0,0,0,0,0,0,6.82,1,Frontend Developer
0,0,1,1,1,1,7.92,5,Frontend Developer
0,1,1,1,1,2,9.04,6,Full Stack Developer
1,1,0,1,0,0,6.51,1,Backend Developer
0,0,1,0,0,2,6.83,2,Cloud Engineer
1,0,0,0,0,3,8.54,1,Cyber Security Analyst
1,1,0,0,0,2,6.09,1,Backend Developer
0,1,0,1,1,0,7.44,6,Full Stack Developer
1,1,1,0,0,1,7.71,2,Backend Developer
0,1,0,1,0,2,9.34,4,Backend Developer
1,1,1,0,0,3,9.2,1,Backend Developer
0,0,0,0,1,2,6.1,1,Frontend Developer
0,1,0,0,1,3,6.36,2,Full Stack Developer
0,0,1,1,0,2,8.62,1,Data Analyst
1,1,0,0,1,3,6.1,2,Full Stack Developer
1,0,1,0,1,1,8.5,1,Full Stack Developer
0,1,0,1,1,2,8.74,6,Full Stack Developer
1,0,0,0,1,3,8.63,4,Full Stack Developer
0,1,0,1,0,1,6.32,5,Backend Developer
0,1,1,1,0,3,8.35,1,Backend Developer
1,1,1,0,1,1,6.97,3,Full Stack Developer
1,1,0,1,0,3,8.39,3,Backend Developer
0,1,0,1,0,3,8.68,4,Backend Developer
0,1,0,1,0,1,7.3,5,Backend Developer
1,0,1,0,1,1,7.89,1,Full Stack Developer
1,1,1,1,0,1,6.39,4,Backend Developer
0,0,1,1,0,3,8.55,4,Data Analyst
0,1,1,0,1,3,8.85,3,Full Stack Developer
0,0,1,1,1,2,7.25,2,Frontend Developer
0,1,0,0,1,2,7.57,2,Full Stack Developer
0,1,1,1,1,3,8.95,5,Full Stack Developer
0,1,0,0,1,3,8.37,2,Full Stack Developer
0,0,1,0,0,3,7.21,3,Cyber Security Analyst
1,1,1,1,1,3,8.88,1,Full Stack Developer
0,0,0,1,0,2,7.7,4,Data Analyst
1,0,1,0,0,1,6.34,2,Machine Learning Engineer
1,1,0,0,1,2,6.11,5,Full Stack Developer
0,1,1,1,1,2,8.68,5,Full Stack Developer
1,1,0,1,0,0,8.06,4,Backend Developer
1,1,0,1,1,2,8.31,6,Full Stack Developer
1,1,1,0,1,0,8.98,4,Full Stack Developer
0,0,0,0,1,3,8.45,5,Frontend Developer
1,0,1,0,0,3,6.55,3,Machine Learning Engineer
0,0,0,1,1,2,6.26,2,Frontend Developer
1,1,1,1,0,2,9.29,3,Backend Developer
0,1,1,0,1,0,8.84,1,Full Stack Developer
1,1,1,0,0,3,8.66,4,Backend Developer
1,0,1,0,0,0,7.78,4,Machine Learning Engineer
0,1,0,1,1,3,9.5,4,Full Stack Developer
1,1,1,0,1,3,7.67,4,Full Stack Developer
0,1,0,0,0,2,6.19,5,Backend Developer
1,1,0,1,1,2,6.07,1,Full Stack Developer
0,1,0,1,0,2,6.65,6,Backend Developer
1,1,0,0,0,2,7.07,1,Backend Developer
0,1,1,1,0,3,8.66,2,Backend Developer
0,0,1,1,0,0,7.63,1,Data Analyst
0,0,0,1,1,0,8.53,2,Frontend Developer
1,1,0,1,1,1,7.54,4,Full Stack Developer
1,0,0,0,0,2,8.83,5,Cloud Engineer
